idx,date_str,no2,Latitude,Longitude,AirQualityStation,s5p_path,img_path
119943,2-4-22,7.6,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119944,2-5-14,11.9,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119945,2-5-15,12.0,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119946,2-5-16,11.4,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119947,2-5-17,10.9,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119948,2-5-18,10.8,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119949,2-5-19,10.6,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119950,2-5-20,12.4,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119951,2-5-21,14.2,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119952,2-6-14,23.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119953,2-6-15,22.6,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119954,2-6-16,16.0,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119955,2-6-21,18.6,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119956,2-6-22,19.2,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119957,2-7-15,10.5,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119958,2-7-19,3.1,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119959,2-7-21,2.5,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119960,2-7-22,4.4,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119961,2-8-17,6.2,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119962,2-8-18,5.9,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119963,2-8-19,5.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119964,2-8-21,8.1,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119965,2-9-14,20.8,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119966,2-9-15,14.9,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119967,2-9-17,8.2,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119968,2-9-18,6.1,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119969,2-9-22,6.1,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119970,2-10-16,15.2,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119971,2-10-17,12.9,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119972,2-10-18,12.2,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119973,2-10-19,11.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119974,2-10-20,12.4,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119975,2-10-21,12.9,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119976,2-10-22,12.9,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119977,2-11-14,5.4,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119978,2-11-15,4.8,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119979,2-11-16,5.6,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119980,2-11-17,5.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119981,2-11-18,6.0,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119982,2-11-19,7.4,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119983,2-11-21,7.2,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119984,2-12-14,10.1,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119985,2-12-18,7.3,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119986,2-12-19,8.5,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119987,2-13-14,28.1,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119988,2-13-15,24.3,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119989,2-13-20,4.4,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119990,2-13-21,4.9,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119991,2-14-13,17.2,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119992,2-14-14,12.8,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119993,2-14-15,12.2,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119994,2-14-16,11.1,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119995,2-14-18,5.4,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119996,2-14-19,3.9,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119997,3-1-13,13.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119998,3-1-14,8.8,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
119999,3-1-15,6.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120000,3-1-16,5.5,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120001,3-1-17,5.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120002,3-1-18,5.3,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120003,3-1-19,5.0,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120004,3-1-20,4.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120005,3-1-21,5.2,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120006,3-1-23,5.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120007,3-2-13,6.4,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120008,3-2-14,6.8,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120009,3-2-15,7.6,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120010,3-2-16,8.3,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120011,3-2-17,8.1,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120012,3-2-18,5.9,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120013,3-2-19,4.3,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120014,3-2-20,3.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120015,3-2-21,3.1,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120016,3-2-22,2.9,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120017,3-2-23,3.1,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120018,3-3-13,1.0,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120019,3-3-14,0.8,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120020,3-3-15,1.2,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120021,3-3-16,1.3,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120022,3-3-17,1.4,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120023,3-3-18,1.2,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120024,3-3-19,1.0,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120025,3-3-21,0.4,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120026,3-3-22,0.3,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120027,3-3-23,0.5,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120028,3-4-13,2.1,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120029,3-4-14,1.6,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120030,3-4-15,1.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120031,3-4-16,1.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120032,3-4-17,1.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120033,3-4-19,1.9,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120034,3-4-20,1.8,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120035,3-4-21,1.8,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120036,3-4-22,1.9,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120037,3-5-13,13.5,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120038,3-5-17,14.4,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120039,3-5-18,12.8,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120040,3-6-13,17.1,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120041,3-6-14,16.0,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120042,3-6-15,12.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120043,3-6-16,10.3,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120044,3-6-17,9.5,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120045,3-7-13,12.3,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120046,3-7-14,13.3,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120047,3-7-18,6.8,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120048,3-7-20,12.3,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120049,3-7-21,16.6,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120050,3-7-22,12.9,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120051,3-8-13,13.0,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120052,3-8-14,17.8,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120053,3-8-16,17.5,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120054,3-8-17,13.6,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120055,3-8-18,15.1,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120056,3-8-19,16.3,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120057,3-8-21,14.3,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120058,3-8-22,12.2,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120059,3-9-14,9.9,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120060,3-9-15,7.5,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120061,3-9-16,6.4,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120062,3-9-17,6.8,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120063,3-9-18,7.1,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120064,3-9-19,8.1,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120065,3-9-20,8.5,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120066,3-9-21,9.1,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120067,3-9-22,9.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120068,3-10-13,21.6,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120069,3-10-14,16.6,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120070,3-10-15,7.8,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120071,3-10-16,4.9,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120072,3-10-17,7.0,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120073,3-10-18,5.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120074,3-10-19,7.3,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120075,3-10-20,4.5,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120076,3-10-21,6.5,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120077,3-10-22,5.8,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120078,3-11-13,16.9,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120079,3-11-14,27.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120080,3-11-15,23.6,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120081,3-11-16,11.9,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120082,3-11-17,4.3,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120083,3-11-18,3.2,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120084,3-11-19,4.0,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120085,3-11-20,2.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120086,3-11-21,2.8,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120087,3-11-22,2.8,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120088,3-12-13,11.4,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120089,3-12-14,8.3,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120090,3-12-15,6.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120091,3-12-16,5.2,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120092,3-12-17,3.4,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120093,3-12-18,2.5,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120094,3-13-13,6.3,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120095,3-13-14,5.4,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120096,3-13-15,3.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120097,3-13-16,3.2,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120098,3-13-17,3.2,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120099,3-13-18,2.5,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120100,3-13-19,2.0,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120101,3-13-20,1.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120102,3-13-21,1.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120103,3-13-22,1.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120104,3-14-13,5.8,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120105,3-14-14,5.1,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120106,3-14-15,4.6,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120107,3-14-16,4.4,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120108,4-1-13,3.6,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120109,4-1-14,4.5,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120110,4-1-15,3.0,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120111,4-1-16,2.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120112,4-1-17,1.9,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120113,4-1-18,2.1,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120114,4-1-19,2.1,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120115,4-1-20,2.3,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120116,4-1-21,2.2,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120117,4-1-22,2.2,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120118,4-1-23,2.5,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120119,4-2-13,8.0,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120120,4-2-14,7.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120121,4-2-15,8.0,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120122,4-2-18,7.8,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120123,4-2-19,6.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120124,4-2-20,6.9,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120125,4-3-13,19.3,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120126,4-3-14,16.3,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120127,4-3-15,16.8,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120128,4-3-16,19.4,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120129,4-3-17,17.8,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120130,4-3-18,12.5,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120131,4-3-20,10.8,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120132,4-3-21,9.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120133,4-3-22,9.3,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120134,4-3-23,13.6,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120135,4-4-13,23.6,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120136,4-4-14,20.1,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120137,4-4-15,13.2,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120138,4-4-16,14.5,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120139,4-4-18,11.9,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120140,4-4-19,16.7,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120141,4-4-20,11.4,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120142,4-4-21,7.1,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120143,4-4-22,6.4,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120144,4-4-23,4.6,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120145,4-5-13,27.5,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120146,4-5-15,19.2,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120147,4-5-16,13.5,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
120148,4-5-17,6.6,32.92118,-96.75355,48_113_1067,48_113_1067/48_113_1067.netcdf,48_113_1067/48_113_1067.npy
